,uid,title,uname,score,comment,ulevel,score_predict
55,652502678,铃芽户缔上线B站的一些评价,目势,6,当时在电影院就想吐槽 女主和男主的感情建立起来得太诡异了 特别是女主 女主只有小时候在门里世界见过一次男主 第一次就能那么冒险 只能用一见钟情+强行恋爱脑来说了 青春期的勇敢和叛逆描写的倒是很好 到后面左大臣激发出矛盾也是 三脚凳子 这个坑从开局就埋下了 我寻思能有多好的解释或者另外开一个回忆来丰富故事线 谁知道压根就不讲 总不能说断的那个腿是她妈带走的吧 好歹给个说法 你这么埋坑是吧 整个故事线的丰富我没看到 而且我相信新海诚是能丰富的 把凳子的坑 还有男主爷爷和左大臣后面再描写一下下 这男主全程凳子真,5,9.999999999671353
56,439474699,只能说是很成功的商业片,Dodley,6,很一般， ，，，不知道粉丝在吹什么，本来看见粉丝吹神作我期待值还挺高的，只能说我期望值太高了？喊话新海诚请你清醒一点！！,5,5.1793882848250785
57,41912764,12年养了一个白眼狼,Golden-man,6,也许是我太理性了，也没看过漫画，反正电影看的我一肚子火。女主愣头青一个，猫又是个谜语人，全程瞎跑瞎搞，感情线一塌糊涂。最让我气的是女主对姨妈的态度，tmd养你12年说话这语气？为了一个认识几天的人连自己最亲的人都不理了是吧，一个养你12年的亲人你tm还好意思忘了联系，连报个位置和安全的信息都不发，为了拯救世界连亲人都不要了大义灭亲是吧，好不容易找到了，啥都不解释直接上了陌生人的车？？？？？？？休息站这对话是人？？？？？？？连句对不起都不会说了，工匠精神呢？？？？姨妈无条件的支持最后只换回来了一句轻轻的对不,6,0.017532334232883695
58,400993092,铃芽户缔影评,3125模因异常,6,尽量排除跟风。疑惑的是，观众感兴趣的铃芽母亲的事没怎么交代清楚，以及贯穿整部影片的蚓厄的设定没怎么解释清楚，还有白猫的作用单纯是推动影片情节的作用动机不明的行为转变导致观众其实内心是比较别扭的，结局get到了有轮回的意蕴，椅子也起到一个承载过去未来的作用，但感觉还可以在主题上下一些功夫就戛然而止了？（）大部分人吐槽的铃芽和草太的联系突兀除了开头，还有一点是之后他们的互动都是建立在关门的过程中，与日常生活有一定的脱离（毕竟也是三部中玄幻要素最多的），感情描写所需的细腻的也被世界观冲淡了，所以有一种说不出来的,5,9.999999999999911
59,401028407,爱情线没有存在的必要,不喜欢橙汁的橙子,8,从上映我有两个印象，第一，爱情片，第二，猫猫是坏蛋。看完了，这两条印象完全碎了。铃芽喜欢草太的感情线根本没有必要。而且草太作为人的存在感很低。草太的外貌让铃芽喜欢，草太附身的凳子是她妈妈做的，对铃芽有重大的陪伴意义。是铃芽害草太变成这样的，她有责任让草太变回去。而且门内的世界对铃芽也有吸引力，因为她小时候在找的和长大了在默默想念的妈妈就在里面。甚至后来是她亲手把草太留在了里面，在里面，她救了小时候的自己（我最喜欢这个情节）也解开了心结。其实大臣和铃芽有一定的相似之处，我觉得她们很像。大臣应该不是自愿成为钥,5,9.999999999995913
60,256672057,日本人的审美,十七thebody,2,人与人，人与自然 小猫能亲近人类还能表达，这做梦都梦不到的美梦，被女主感情线弄成这鸟样人才是最复杂的生物,6,9.999950042232047
61,518529633,剧情不算好，情感表达略显突兀,生气好生气,10,五星，但是这是相对于整个动漫电影市场而言。但对于诚哥其他的电影，说实话配不上五星！真的从我的内心来说，比不上你的名字和天气之子，这部电影恋爱元素极度稀少，但推动剧情发展的却是铃芽爱上了草太，要不是铃芽对草太一见钟情，剧情根本发展不了的好吧。有泪点，就是救回草太那一段，但我不是哭他们俩爱情多么深啊！！！草太回来了，但猫猫又没有了，话说开始塑造猫猫反派猫设的时候，后期就不要尬洗白啊。并且，从头到尾都没有解释过为什么草太一定要成为要石，猫猫为什么不愿意重回原型，还有猫猫对铃芽如此亲昵又是为什么…如果是猫猫故意要,5,9.99999999798418
62,86006001,为了大臣,Groza老国王,2,一星为了想要自由却不得的大臣，为了因女主的冷落而皮毛瞬间灰暗的大臣，为了因女主的一句谢谢而皮毛瞬间有光泽的大臣，为了为帮女主救男主而放弃自由承受孤独的大臣。,6,9.999999993036086
63,488698259,烂在故事没有交代清楚,静夜星河流淌,4,第一次看这部电影，看见一群人在吹多好多好，又吹是新海诚的巅峰作，看了之后感觉连天气之子的一半水准都没有达到。缺点：第一，开局女主看见男主长得帅又感觉有点熟悉就追上去了，连学都不上了，hh，难评，哪怕最后故事交代了一个时间闭环...算了这类剧情近几年都写烂了，但凡男主张丑点这剧情都没法前进了第二，作为贯穿全文的线索椅子，最后时间闭环的狗血剧情不说，为什么椅子三条腿？连故事线索都交代不清楚了？第三，我就是不舒服最后还是把猫填进去了，不接受反驳，新海诚你想写大团圆故事就写，写个不上不下的东西出来给人喂祥呢？第四,5,9.878698726468237
64,415960896,严格点吧，给个4星,少壮不努力贴吧选能力,8,这部动漫之所以招来如此多的一星二星差评还被辱骂，就是因为出圈了，来的人多了，什么牛鬼蛇神的都有，就像是一家川菜馆，突然出名了，吸引了一大波喜欢其他菜系的人，结果一品尝，被辣到了，不合自己的味道，直接就满口污言秽语了，首先我不知道他们有没有看完剧情，剧情结尾男女主同开过门见到了小时候的女主，相当于穿越过去，所以说女主并不是一见钟情的男主，而是因为在小的时候就见过男主心里有了憧憬并且时常做这个梦，这就好比你的梦中情人出现在了你的面前，你能把持得住，至于说女主开门了不关门，这个点确实是女主做错了，没得洗，但是说,6,9.999995017654612
65,513207733,中立式评价,小不点不晓,10,五星确实是我想给这个作品打的，因为这段时间be看的有点多，所以看到he的作品，虽然确实算不上什么神作，但确实合格，而且我也很好说话，很人性化，所以想给个五星我给各位一个建议，如果你是想看慢节奏类的动漫，he的，想要狗粮但不齁的，这个确实很适合你看，如果你是以下类型的：1、在看完你的名字，天气之子后，对铃芽之旅的要求也特别高，也希望铃芽之旅能达到更高的高度不然不算合格的2、单纯就是听别人无脑吹而来看的3、为了所谓的刀，甜，等刻意标签化的类型，就比如当年有人为了什么刀子多去特地看cl，未闻花名，四谎，有人听说,5,9.958872435572562
66,37285076,短评不够写，,青雨Plcyanuie,2,看到这个电影9.8分，实在是忍不住吐槽一下，我是在电影院看的，我看完这个电影走出电影院，我最大的情绪是愤怒，(我是个特别喜欢猫猫的人）（不理解不要喷），看着大臣明明只是想陪着女主，却被女主伤害，看着 女主只是见了男主一面就一见钟情，到处跑着找男主，明明只是见了一面啊！和发情的猴子有的一批了吧！整个电影我不知道重点到底是亲情还是爱情（也许是爱情吧，毕竟贯穿了整个电影），可你这爱情就是一见钟情深似海？就是一见如故胜十年？说是亲情吧，也只是夹杂在爱情描写里面，（描写太差了，有点记不清了，这是我过了半年写的评论，,5,9.999999999997591
67,44813392,《铃芽之旅》到底讲了什么？,绿树白花的篱前,10,《铃芽之旅》一直以地震贯穿其中，以日本本土常发的自然灾害为导线，增强了电影的现实感和观者的代入感。同时也隐喻着，人生所历之事，有如常，亦有非常，而非常之事于亲历者而言，就如人生的大地震一般，受之心神遭损，久久震荡，不可平息。 “往门”是时间留给创伤的尘封。时间的灰尘能铺平深陷的伤口，却无法消除。风起尘扬，伤痕依旧。内心的隐痛不曾被治愈，满腔的心绪未曾被理解，平静便永远只是表象，一旦陷入曾经的伤痛，起心动念之时，便是“蚓厄”冲破“往门”之际。 一道道“往门”之后，是死去之人才可存在的“常世”，那里藏着最深的,5,10.0
68,524967383,不好看，但又不是很难看,耀天2333,4,总体而言，不好看。稀烂的剧情、没头没脑的感情线、令人智熄的女主的各种骚操作得益于新海诚拼了命的宣发以及一些收了钱的UP的推广，加上之前作品带来的名气，这部自然是引起了许多人的关注和观看。现充们带着对象去影院幽会，要看动画片的小孩儿们心满意足地在座位上叽叽喳喳，情侣们各个你侬我侬废话连篇，电影看完嘴也没停下来过，慕名而来的人们看着并不怎么好像的场面笑个不停……观影时环境造成的体验十分之差，而电影本身的剧情让人实在难绷。在华美的音乐、多变的镜头和华丽的视效下，片子的“质感”有了，但是空有躯壳而内核干枯无味。剧,5,9.999941009261857
69,17679106,一星给配乐 一星给稳定发挥的画面,宜宾国荣张丶,4,当时去电影院看的时候就在吐槽 朋友们问我好看不的时候我也是说 这部动漫建议看的时候不要带脑子 就听音乐 看画面就行了 有一说一 画面一如既往的好看 音乐也是顶中顶 可惜剧情就是坨答辩 这部电影就是坨镶了金的答辩 剧情有分辨能力的人都知道好不好 这两星一星给画面 一星给音乐 被那段bebop惊艳到了 宛如听到了星际牛仔的配乐 可惜剧情真的很粪,5,9.999819663381107
