ulevel,comment,score,uname,uid
6,你说得对，但是它9.8？,4,KazamiYuuka,14707455
5,深夜情绪不好的时候再来看 感谢陪伴 我想开了,10,幸福格格不放弃,477939553
4,怎么能让猫猫死了,2,孤心陌尘,520971673
5,人心很重，能压住生活的苦，也能珍惜生活的甜,10,aaccen,399305272
5,感动！十足的感动！,10,如苏特殊符号,296944816
5,很温暖奇幻的电影，使我的心旋转。,10,沙滩晒闲鱼,347876954
4,远超期待,10,多巴胺-内啡肽,1384305029
4,不错好看,10,WLOVEDM24607669,28514043
5,100,10,蓠莂の殇,181687779
5,最喜欢的一集,10,霧島は涼しい,549784061
5,剧情莫名其妙,2,Coisini泡泡吖,81645137
5,剧情不行，没看懂女主怎么爱上男主。,2,我梦星晨大海,687603386
5,一般,6,思纹_,403501365
5,非常优秀的作品，相互救赎，从内心的阴影中走出，到未来——那个我所希望到达的未来。,10,fan-梵白,313726801
5,很好的,10,末端之星,306403276
4,好看,10,筱欣329,1221579859
4,看立了,10,皓望qwq,1149419259
6,画面还是很美。。。就是故事很乱，需要场外讲解才能看懂的故事不能算好故事吧。不过婆罗门应该喜欢吧,6,金刚不蠢只是笨,2405518
5,莫名其妙的,2,白丝医疗,362913362
5,想不明白9.8评分,2,布吉岛的叶,358228669
5,国漫是要崛起了,2,五柳入砚,52803713
5,迷惑,2,星辰qbz,241265228
6,在新海诚自己的作品里比较的话故事完成度甚至不如天气之子，说句不好听的除了画面一无是处，和国内院线差不多时间上映的犬王相比可以说是高下立判。,2,鶸鶶,1883327
4,好看，爱看,10,________6_______,1565206705
4,喜欢,8,深深喜欢这世界,356092214
5,没看懂，好看就行了,10,Jonny_FMQ,55004773
6,很不错的一部电影,10,AhSherry_,346182211
6,集大成 之作,6,大德药莱辣,8280107
5,台词细节，剧情紧凑，好看精彩！,10,待我终至远方,400910468
5,男女主之间的感情太突兀了，剧情有些一言难尽，画面挺美的,8,古风和月,472375905
5,很治愈,10,森野君Gerogeson,493750266
6,啊？？？？？？？？？？？？,2,睡不醒的璐璐,1647125
4,一般般，最后又扯俗套的时空,8,不可名状的鬼畜,521352452
5,好看！,10,五音不全666简单机,2097212438
5,莫名其妙的感情线,2,师姐借个吻,414579189
6,看来还是会欣赏的人多啊，如此精美的作品与9.8分真的是绝配！,10,纯歆机丶化,378446866
5,2023,10,离殇_Official,475682015
5,电影很不错触动也深，只是你们的期望太高了,10,wl笨蛋贤明,21776464
5,B站特有的锁评分，9.8真的逆天。,10,你园神,214690300
5,嗯。。。,6,GenevieveQ,498800159
5,老套的剧情！,4,蓖麻痹,29032485
6,非常好看，希望看下一部电影时有人陪我,10,鸣门君,87891653
5,心中三部曲排第二,10,䬂洛,442512481
5,感动,10,-辟邪恶调阴阳,473023138
5,画面确实可以，人物刻画和情感线太普通了，最后的轮回戏码有些强行,4,LONGLINK-,173438679
6,学校看的，感觉就像WBG打T1那把打野中单啥的打得都好上单却炸了的感觉,2,スズラン,294996117
4,˃ ˄ ˂̥̥,10,黄昏夜枭,404693458
4,能明显感觉粗糙，剧情不太紧凑,6,孟子略略略,426094530
6,一直是新海诚的粉丝，这部其实其他都很完美，但是感情戏着实有点突兀，那句没有草太的世界我很害怕个人认为是败笔,6,客书,38115349
6,9.8怎么打出来的？这电影问题很大啊。。。情节铺垫，人物性格，矛盾冲突，要啥没啥啊，真就奇幻公路片？除了画面和制作顶级，其他的真是不敢恭维。。。,4,Andy_in_Bilibili,30777749
5,报看。差点去电影院看。不细腻也没成长也没陪伴，没有草太的世界让我意识到这片真的烂，那种没用的氛围感也为数不多，猫猫后期向着女主，所以秒洗白，一见钟情男主，所以颜值即正义，没有草太的世界一秒钟都活不了啦,4,甜豆拌醋,53287784
6,海星,8,夕立Poiっ,1579917
5,电影院+哔站都看了，我的评价是一群人憋了坨大的，是的画面很好，但这是你原本就该有的实力,2,是小谁捏,456013969
5,挚爱新海诚,10,熊崽的帆布包-,328554628
5,好看,10,Ar就是Ar,323657943
6,还算好看，不过没前两部精彩。毕竟感触的是铃芽遇到的陌生人都是好人，而且大臣好惨一直没被爱,8,好铁汁xiao吴,437472033
5,旅行去吗,10,拯救人理人类饿,454432328
6,虽不完美，但已足够,10,521onepiece,2497116
5,啊啊啊啊,8,安年君昂,162553065
4,每个人只有一扇门通往常世,10,_-梓川咲太_-,1759630890
6,好看爱看,10,这回一定成功,36630340
5,很好看！非常愿意给五星,10,桦城林路,567742196
5,剧情太迷了,2,AAF-_-,503897036
6,电影院看的远没有达到我对新海诚水平的期望,6,理塘少年会梦到锐刻五,86149326
5,男女主最后意识到“原来我值得活下去”这点，是最让我感动的地方……！,10,小江能吃三碗饭,100676706
5,剧情有点逆天,4,雨吹-,386940887
5,剧情有点俗套，但是看着也还不错。,8,开船长的老司机,512026381
5,10！,10,核爆守林人,398455127
4,不是我映象中新海诚的水平,4,小杰杰ョ,1913546425
4,感情戏真的突兀,4,游不快的水獭,440238789
6,画面表现都很好，剧情不知所谓。可能是要经历过311大地震或大自然灾害才有共鸣？,4,mikuの吉太,26402698
5,好,10,齐心所御,357784542
5,太稳妥了,8,SFL文,424506408
6,看哭了,10,温尛智,3174602
5,没有理由，五星 别人的评分拉高拉低平均分我不在意但是故意低分的建议去常世,10,余雪_,608695136
5,剧情很迷,2,好的昵称8,391460815
4,555555555好看,10,泗晏,1247809615
5,一般般吧,8,歪歪鹅Violet,438312227
4,这部我觉得挺好看，但觉得不值 9.8,8,为什么要六个硬币,1171222617
6,及格吧，女主感人的情商和感动自己的行为着实不招我喜欢,6,Amazing点点,6767971
5,鼓励了我很多,10,言心的鱼,267076111
6,画面很好,6,野比新助之,256061414
6,优秀的画面和配乐遮掩了生硬的剧情，看完电影都无法体会一个算上小时候也就共处不到一周的男人能让女主陷入这么深，甚至牺牲性命。整躺旅行中除了女主外都是善良的好人也强烈衬托出女主性格的缺陷，最后，心疼大臣。,6,灬落幕年华灬,471124
4,看的首映，再看一遍依旧很震撼（东京上空那段）,10,北辙ZXpm,650300891
5,第一次看哭成泪人，刚才二刷看得心不在焉就没有那种感觉了，主要是音乐和画面比较震撼。,10,左顾右盼的心,396599220
4,非常好看的一部电影,10,小脑萎缩严重患者,1033211896
4,不愧是新海诚,10,圣赫勒拿之囚,520293709
5,一如既往地新海诚风格，部部看部部爱,10,绪山酱が,32385716
5,剧情过于强行的感觉。开头没交代男主为什么去大臣那个门，本来大臣就在那了门也没开。女主先找到门还打开了并且放大臣出来，然后女主闯祸诶诶诶的逃避，女主给人的观感就不好了。,4,朱古力流心西多士,248694857
6,我问你我猫呢,10,未闻寒蝉鸣,69215012
4,电影还是有局限性了，喜欢上男主很正常，不至于为了他跑这么老远还要奉献自己把自己变要石吧？挺为姨妈寒心的，自己好心收养的人这么不爱惜生命…,4,白心火龙果才是最吊的,1719122376
6,一向相信b小将评分水平，这片能9.8，6,2,芝麻和芽米的香菜,78616067
5,bug最多的一部。,2,miky鵀自,177978201
4,。哈哈哈,10,Kirito结成明日香,2046921754
4,9.8？！,8,杏仁酥饼cun,1880169232
6,。,6,坚定的无产阶级革命者,6519752
5,...,6,弦宝天下第一,22571337
6,我喜欢快节奏，画面音乐也很匹配,8,Y假不正经,27098646
6,新海诚越来越不行了，只能说越新海诚年龄越大越刻意的描画青春，然而他自己早就感受不到青春的滋味了，描画出来的也就是四不像的影片而已,4,二叉树的经济学原理,253018658
5,中规中矩吧，感觉剧情没完全讲完的样子，感情线莫名其妙的( •́ω•̀ ),6,暗黑之狼17_,491751443
5,没4k，差评,2,69岁峡谷大厨,636193431
6,8.5,8,重新点燃太阳,128548001
6,不完美,4,zaychik_xby,4979669
5,就9.8，略,10,柳穿鱼穿鱼,404042742
6,9.8太高了，有水分。画面精美，音乐很棒，然而缺只剩下画面和音乐了。。。。。,6,JS-摸鱼学习的何同学,37624513
5,好看,10,白起老婆驾到通通闪开,388725054
4,好看,10,たのしぃ,1488099596
6,“我出发了！”,10,Nana9ovo,39056124
4,画面好好看,10,鱼腥草离我远一点,1486919205
5,感人,10,Cloud-Ki,285886677
6,画面好看,2,弗沸狒,12542557
5,"55555,啊B终于买了!!!",10,艾因_A,1733446909
6,b站的评分，不好评价,4,游忘隐,43938402
6,勇敢面对未来,10,bil微风清凉,39762449
4,很纯粹,10,超级牛马紫悦,628599534
5,除了画面没什么可看的,4,哦_阿烦,25077031
6,别的还好，感情线的叙事水平怎么还下滑了,6,咕噜灵波哒,20739807
5,歌不错   还有那么大一只猫哪里去了？,6,漆黑如墨,19350375
6,叙事较乱的无聊之作。,6,一本杰明Z0,5892111
5,。。。。。。。。。。,8,勺银Hac,343651654
5,新海诚我的神,10,relax-yoon,652408777
5,迫害猫猫！,2,荮荮喵,7484565
6,考前看这个 高考的时候文综答题地震的原因是蚓厄说是,10,bili_284102420,284102420
5,！！！,10,JYgreenwood,12812406
5,先看的小说，电影很不错，话说字幕之类的翻译好像没天气之子那次b站自己做的好啊,10,此人是吉祥N,398951899
5,甚至没有追逐繁星的孩子好看,2,芝士春桃,16670447
5,好看，哭死,10,_送客璃山外_,476251932
6,6,6,小小天秤71,317464726
4,11,10,什锦笑靥,279682683
6,超好看,10,孤独患者的寄语,79382600
5,比天气之子好看,10,水可木木,338058007
5,哭死我算了,10,咵嚓嘣嚓次丶,89295377
5,2023.11.18我来过,10,不准黑我家鸽鸽1,381957444
6,看完了学会一定要随手关门！,10,苏OvO芮,35992438
6,哭死,10,不灭的灰烬,65605532
6,不是很好看,2,千反田丶奉太郎,199720703
6,好啊，真的好啊,10,某不科学的KK,11960697
5,看完后很值得回味,10,胖嘟嘟的小熊崽儿,437428900
5,还不错,8,Charles--chen,514501035
6,下次流泪就是三年后,10,董次元,20442081
5,三年后见,10,洛の凤,475925284
5,也还好，，没那么逆天,4,镜姬狂三,435628276
5,看完非常震撼，感谢新海诚导演，三年之后我们再见,10,是登子a,1884080624
5,好看，新海诚nb,10,字迹魔童,517005325
6,电影院看了两遍，只能说还行，无论是画风还是剧情都不如前两部，多的也不想说了，只能说能看，好看，仅此而已，更深的就没有了,6,板鸭br,252945763
6,一般般，不理解为什么比天气之子的分还高,6,孤北莫情Music,389017908
6,祛魅吧···这种水平的故事能有这个分数,2,始まりの雨は,26211514
5,1,10,一只犬神,280420054
5,看不懂一点,2,残歌尚存,299867768
6,很好看！,10,拒绝翻身的闲鱼,142769355
6,前期关门，一位位路人的故事表达温暖人心；后期拔石，一次次离谱的展开看的我莫名其妙,6,碧良长空,22266793
5,好看,10,千夏星雨至寒,201203352
6,旅途是人生的旅途？是心路的旅途？,10,Sci-Bread,227091227
5,happy,10,好想再看一次金色的雨,521835734
6,动画公路片完全体作品，无论还有多少成长空间，本作都已经是一部非常完整的作品了。全程没有之前看到的一些评价里的感受。会二刷的。,10,叁哒不哟点钪钼,57084193
5,我只能说这部片子只有及格水平，他配不上新海城的,4,来世愿做知更鸟,475981077
6,画风好，女主人设不错，音乐作画上乘，但是故事线严重突兀，明明稳定走完整段公路片，将是一部佳作，新海诚还是没有放弃他最喜欢的爱情，以至于这段爱情线突兀的甚至删去也不会有啥问题。如此严重，能9.8真没想到,6,黎暝あ,104354083
6,真就图一乐,2,FallenUndeath,446209
5,男女主之间的感情莫名其妙，剧情也不太行…,2,Yfvgg,499259303
5,不吹不黑，剧情尴尬，感觉像是某段突然被剪掉一段似的，需要一边脑补一边看只能说凑合。,6,凌晨3点的日子,400013247
5,我的今天就是你的明天，这个立意我很喜欢，真的真的很喜欢，但是！！能不能把感情戏给我删了啊，我本来都看不上天气之子，但是，对比铃芽户缔，我更喜欢天气之子,8,忠心的小学弟,480389938
4,很好看，强力推荐,10,小鱼燃剪,1370674624
4,画面没得挑，剧情emmm，虽然能圆回来，但是还是很难评，猫猫还是很可爱的,4,萌橙丶吖,32144887
5,我不好评价，我只知道它在我心中的地位相当之高。。,10,狸某人だぜ,693333004
5,剧情不太行,8,浮华星弦,205296924
5,都用起劣质3D了，城哥是不是穷了,6,kotoriIki,375678820
5,好看！,10,塑料布偶,523506254
4,永远都忘不了最后面小铃芽带给我的感动,10,GALAXY至上,1455336090
4,留下一个足迹,10,双剑安迷修21,1704819055
5,。。。,8,云州牧歌,261160638
5,我真的觉得，不是很好看。。。。,2,昭海昭海向上,274995683
5,一切都会慢慢变好的，准备好出发啦！,10,小狗悲春怀秋,1815621177
6,好,10,爆爆爆爆爆bao,241677661
5,不如以前的作品,2,真咧,449755327
5,.,10,诗羽0v0,393803920
5,电影院看的，特别无聊，第一次中途忍不住离场了,2,尤安纳,47184609
